_id;address;daysOnline;derivedKmPerYear;diffSaving;diffSavingPercent;emissionClass;emissionSticker;firstRegistration;firstSeenOn;fuel;goneOn;id;inputIsFavoured;inputIsRegressionExcluded;isMined;kmState;lastSeenOn;makeIdModelId;makeModel;numOfPrevOwners;numOfSeats;plz;power;predictedPrice;priceEur;summary;uri
5a69a92572dea18af7c6a4b9;Eschenweg 2DE-83064 Raubling-Pfraundorf;-1;28762;2854;0.220;Euro5;4;2014-12-01 00:00:00;2018-01-25 10:53:41.002000;Diesel;;251481771;;;True;92514;2018-02-17 09:29:58.650000;;Citroën/Jumper;1;9;83064;131;15844;13990.0;Citroën Jumper 30 L1H1 LiveInserat online seit 05.10.2017 16:0613.990 €19,00% MwSt.Erhöhter PreisEZ 12/2014, 92.514 km, 96 kW (131 PS)Kombi, Unfallfrei, Diesel, Schaltgetriebe, HU Neu, 4/5 Türen≈ 7,0 l/100km (komb.), ≈ 184 g CO₂/km (komb.)Autozentrum Laube GmbH(1)DE-83064 Raubling-Pfraundorf, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=251481771&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=18&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=200&searchId=47c4f0ac-627f-9eca-938f-d8e6f8d18667
5a69a92572dea18af7c6a4ba;Werkstr. 1DE-84332 Hebertsfelden;-1;33188;64;0.006;Euro5;4;2012-03-01 00:00:00;2018-01-25 10:53:41.008000;Diesel;;248466843;;;True;198133;2018-02-17 09:29:59.173000;;Fiat/Ducato;1;3;84332;131;10054;9990.0;Fiat Ducato L4H2 35 130 M-Jet !FAHRTENSCHREIBER! AHKInserat online seit 01.10.2017 00:019.990 €19,00% MwSt.Ohne BewertungEZ 03/2012, 198.133 km, 96 kW (131 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 05/2019, 4/5 TürenAutohaus Monteleone GmbH(5)DE-84332 Hebertsfelden, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=248466843&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=18&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=200&searchId=47c4f0ac-627f-9eca-938f-d8e6f8d18667
5a69a92572dea18af7c6a4c5;Blücher str. 111DE-86165 Augsburg;-1;17855;-1461;-0.325;Euro4;4;2008-01-01 00:00:00;2018-01-25 10:53:41.684000;Diesel;;250089929;;;True;181000;2018-02-17 09:30:01.919000;;Fiat/Ducato;1;2;86165;101;3029;4490.0;Fiat Ducato Inserat online seit 08.09.2017 18:104.490 €Ohne BewertungEZ 01/2008, 181.000 km, 74 kW (101 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 01/2019, 4/5 Türen≈ 7,9 l/100km (komb.), ≈ 208 g CO₂/km (komb.)N & E Automobile(5)DE-86165 Augsburg, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=250089929&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=19&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=200&searchId=31126052-cda9-015c-53b3-594a2efa0f3a
5a69a92672dea18af7c6a4d3;Joseph-Gaensler-Str. 17DE-86609 Donauwoerth;-1;10064;567;0.067;Euro3;4;2011-02-01 00:00:00;2018-01-25 10:53:42.313000;Diesel;;245680069;;;True;70950;2018-02-17 09:30:09.290000;;Citroën/Jumper;2;3;86609;101;9016;8449.0;Citroën Jumper 30 L1H1 Kawa *Anhängerkupplung*Inserat online seit 09.06.2017 12:118.449 €19,00% MwSt.Angemessener PreisEZ 02/2011, 70.950 km, 74 kW (101 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 03/2017, 4/5 Türen≈ 7,9 l/100km (komb.), ≈ 208 g CO₂/km (komb.)Wagner Automobile GmbH & Co. KG(38)DE-86609 Donauwoerth, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=245680069&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=20&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=200&searchId=941b07d4-2cf8-9238-dd97-d4a038759cff
5a6f188372dea147804eba22;Moosäcker 40DE-85296 Rohrbach;-1;26183;2525;0.190;;4;2010-07-01 00:00:00;2018-01-29 13:50:11.131000;Diesel;;255552105;;;True;200000;2018-02-17 09:30:29.302000;;Volkswagen/Crafter;1;9;85296;136;15825;13900.0;NeuVolkswagen Crafter 2.5 TDI Kombi,9-Si,Klima,STHZG,MOTOR NEUInserat online seit 27.01.2018 14:0313.900 €Ohne BewertungEZ 07/2010, 200.000 km, 100 kW (136 PS)Kombi, Diesel, Schaltgetriebe, HU 01/2020, 4/5 Türen≈ 10,9 l/100km (komb.), ≈ 288 g CO₂/km (komb.)Auto-Hofmann(2)DE-85296 Rohrbach, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=255552105&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=122bbd0f-8ed7-63d8-d958-867cef42cf04
5a6f188372dea147804eba35;Bodenseestr.200 Büro 2DE-81243 München;-1;26374;4417;0.494;Euro5;4;2009-06-01 00:00:00;2018-01-29 13:50:11.763000;Diesel;;256576462;;;True;230000;2018-02-17 09:30:32.014000;;Mercedes-Benz/Sprinter;1;4;81243;163;13367;8950.0;Mercedes-Benz 516 CDI Sprinter Rettungswagen KrankenwagenInserat online seit 23.01.2018 11:058.950 €Sehr guter PreisEZ 06/2009, 230.000 km, 120 kW (163 PS)Andere, Diesel, Schaltgetriebe, 4/5 Türen≈ 7,9 l/100km (komb.), ≈ 208 g CO₂/km (komb.)GT-Automobile(11)DE-81243 München, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256576462&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=622223a4-2d7c-1c49-00a3-d376e45264a3
5a6f188672dea147804eba7b;­­­Rappenwörthstraße 3DE-89362 ­­­Offingen;-1;16333;1311;0.105;Euro4;4;2009-07-01 00:00:00;2018-01-29 13:50:14.464000;Diesel;;255850652;;;True;141094;2018-02-17 09:30:33.372000;;Mercedes-Benz/Sprinter;2;8;89362;150;13802;12490.0;Mercedes-Benz Sprinter II Kombi 311 / 315 CDI *2.Hand*Inserat online seit 08.01.2018 16:3012.490 €Guter PreisEZ 07/2009, 141.094 km, 110 kW (150 PS)Andere, Diesel, Schaltgetriebe, 4/5 Türen≈ 10,1 l/100km (komb.), ≈ 268 g CO₂/km (komb.)Auto Kaplan(19)DE-89362 ­­­Offingen, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=255850652&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=6&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=465e501c-0def-d9b8-0a50-dc6edde2f8d4
5a6f188772dea147804eba92;Bürgerplatz 12DE-85748 Garching bei München;-1;30295;-5868;-0.690;Euro4;4;2009-12-01 00:00:00;2018-01-29 13:50:15.151000;Diesel;;255074593;;;True;249000;2018-02-17 09:30:34.308000;;Mercedes-Benz/Sprinter;1;9;85748;88;2632;8500.0;Mercedes-Benz 209 CDI Sprinter 906.611Inserat online seit 18.12.2017 14:488.500 €19,00% MwSt.Angemessener PreisEZ 12/2009, 249.000 km, 65 kW (88 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 11/2018, 4/5 Türen≈ 9,8 l/100km (komb.), ≈ 258 g CO₂/km (komb.)DE-85748 Garching bei München, GewerbeVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=255074593&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=7&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=8dd98b2e-0973-3312-17e6-d5e28831fca1
5a6f188772dea147804eba94;Pappelweg 2DE-88512 Mengen;-1;17448;1510;0.101;Euro5;4;2011-02-01 00:00:00;2018-01-29 13:50:15.164000;Diesel;;252743814;;;True;123000;2018-02-17 09:30:34.834000;;Mercedes-Benz/Sprinter;1;9;88512;150;16501;14990.0;Mercedes-Benz Sprinter II Kombi 211/215 CDIInserat online seit 14.12.2017 16:0014.990 €19,00% MwSt.Erhöhter PreisEZ 02/2011, 123.000 km, 110 kW (150 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 08/2019, 4/5 Türen≈ 10,1 l/100km (komb.), ≈ 268 g CO₂/km (komb.)Halmer Automobile GmbH(6)DE-88512 Mengen, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=252743814&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=7&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=8dd98b2e-0973-3312-17e6-d5e28831fca1
5a6f188772dea147804ebaae;Truderinger Str 223aDE-81825 München;-1;39335;-733;-0.054;Euro5;4;2012-09-01 00:00:00;2018-01-29 13:50:15.848000;Diesel;;254232054;;;True;215000;2018-02-17 09:30:40.417000;;Volkswagen/Crafter;1;7;81825;109;12765;13997.0;"Volkswagen Crafter Kombi 35 mittel L2H2 Hochdach""Klima-Sth""Inserat online seit 29.11.2017 14:2413.997 €19,00% MwSt.Erhöhter PreisEZ 09/2012, 215.000 km, 80 kW (109 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 09/2018, 4/5 Türen≈ 8,2 l/100km (komb.), ≈ 217 g CO₂/km (komb.)Automobile Kilian  Helmut(4)DE-81825 München, HändlerVersicherungGeparktParkenKontakt";https://suchen.mobile.de/fahrzeuge/details.html?id=254232054&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=8&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=52960139-92de-3e17-4634-5e65fb981d77
5a6f188772dea147804ebab3;Truderinger Str 223aDE-81825 München;-1;36408;-433;-0.031;Euro5;4;2012-09-01 00:00:00;2018-01-29 13:50:15.879000;Diesel;;254044194;;;True;199000;2018-02-17 09:30:41.418000;;Volkswagen/Crafter;1;7;81825;109;13566;14997.0;"Volkswagen Crafter Kombi 35 lang L3H2 Hochdach""Klima ,STH""Inserat online seit 25.11.2017 10:3914.997 €19,00% MwSt.Erhöhter PreisEZ 09/2012, 199.000 km, 80 kW (109 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 08/2018, 4/5 Türen≈ 8,2 l/100km (komb.), ≈ 217 g CO₂/km (komb.)Automobile Kilian  Helmut(4)DE-81825 München, HändlerVersicherungGeparktParkenKontakt";https://suchen.mobile.de/fahrzeuge/details.html?id=254044194&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=8&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&fnai=next&searchId=52960139-92de-3e17-4634-5e65fb981d77
5a6f188972dea147804ebad6;Bodenseestr 149DE-81243 München;-1;21827;753;0.063;Euro4;4;2009-08-01 00:00:00;2018-01-29 13:50:17.158000;Diesel;;250965957;;;True;186700;2018-02-17 09:30:45.457000;;Volkswagen/Crafter;1;9;81243;109;12704;11950.0;Volkswagen Crafter Kombi Kombi 30 -9xSitze-1-Hand-KlimaInserat online seit 26.09.2017 16:5111.950 €Erhöhter PreisEZ 08/2009, 186.700 km, 80 kW (109 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 09/2019, 4/5 Türen≈ 10,6 l/100km (komb.), ≈ 280 g CO₂/km (komb.)KFZ Marjanovic(1)DE-81243 München, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=250965957&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=10&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=c35c93f6-a0e3-9a4e-8a05-f05058bb693f
5a6f188972dea147804ebae4;Am Galgenbühl 5DE-88316 Isny im Allgäu;-1;11701;-2628;-0.177;Euro4;4;2009-03-01 00:00:00;2018-01-29 13:50:17.756000;Diesel;;184065994;;;True;104994;2018-02-17 09:30:50;;Mercedes-Benz/Sprinter;1;6;88316;129;12256;14884.0;Mercedes-Benz 313 CDI Mixto6/Teilverglast/Klima/AHK/6-GangSchaInserat online seit 12.07.2017 10:5214.884 €19,00% MwSt.Hoher PreisEZ 03/2009, 104.994 km, 95 kW (129 PS)Kombi, Diesel, Schaltgetriebe, HU 04/2019, 4/5 TürenAutohaus - Wolfgang Mößle(3)DE-88316 Isny im Allgäu, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=184065994&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&minSeats=4&pageNumber=11&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517230128&ssid=23924253&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=15a8f242-67bb-0475-93fe-b4a133c32d5c
5a705bc872dea159e4da18b8;Thalhof str 1aDE-86899 Landsberg am lech;-1;22537;1059;0.133;Euro5;4;2009-05-01 00:00:00;2018-01-30 12:49:28.809000;Diesel;;256931190;;;True;198456;2018-02-17 09:30:52.471000;;Mercedes-Benz/Sprinter;2;3;86899;129;9049;7990.0;NeuMercedes-Benz Sprinter II Kasten 213 Hoch MittellangInserat online seit 30.01.2018 10:197.990 €Angemessener PreisEZ 05/2009, 198.456 km, 95 kW (129 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 09/2019, 4/5 Türen≈ 9,6 l/100km (komb.), ≈ 254 g CO₂/km (komb.)KFZ VogelDE-86899 Landsberg am lech, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256931190&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=8515dd88-dfaf-9e78-4441-d5fd2b3c8552
5a717c8072dea16a4decece6;Ampfingerstraße 7DE-84539 Zangberg;-1;24327;4504;0.324;Euro5;4;2012-06-01 00:00:00;2018-01-31 09:21:20.429000;Diesel;;256956334;;;True;139100;2018-02-17 09:30:54.854000;;Citroën/Jumper;2;2;84539;177;18394;13890.0;NeuCitroën Jumper 35 L3H3 Heavy, AHK, EURO 5, TÜV 02/2020Inserat online seit 30.01.2018 17:2313.890 €19,00% MwSt.Ohne BewertungEZ 06/2012, 139.100 km, 130 kW (177 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 02/2020, 4/5 Türen≈ 8,4 l/100km (komb.), ≈ 222 g CO₂/km (komb.)Autopark-Zangberg(11)DE-84539 Zangberg, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256956334&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&ambitCountry=DE&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=8800&makeModelVariant1.modelId=19&makeModelVariant2.makeId=19300&makeModelVariant2.modelId=25&makeModelVariant3.makeId=5900&makeModelVariant3.modelId=10&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&userPosition=48.1211184%2C11.4860576&zipcodeRadius=200&searchId=32adcebc-19ce-aa54-c140-460f21c32b51
5a73489172dea165a182e0a5;DE-81671 München;-1;27862;4343;0.835;Euro4;4;2009-03-01 00:00:00;2018-02-01 18:04:17.265000;Diesel;;257041586;;;True;250000;2018-02-17 09:31:11.010000;;Volkswagen/Crafter;2;3;81671;109;9543;5200.0;NeuVolkswagen Crafter TDI 420 Lang 180 Hoch TurboschadenInserat online seit 01.02.2018 02:385.200 €Ohne BewertungEZ 03/2009, 250.000 km, 80 kW (109 PS)Andere, Unfallfrei, Nicht fahrtauglich, Diesel, Schaltgetriebe, HU 07/2017, 4/5 Türen≈ 10,1 l/100km (komb.), ≈ 267 g CO₂/km (komb.)DE-81671 München, PrivatanbieterVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257041586&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&fnai=prev&searchId=ecbd669a-a4aa-311e-c84f-80161e12099f
5a73489172dea165a182e0b7;Münchener Str. 250DE-85051 Ingolstadt;-1;15024;11806;1.181;Euro5;4;2009-10-01 00:00:00;2018-02-01 18:04:17.383000;Diesel;;257025725;;;True;126000;2018-02-17 09:31:12.269000;;Volkswagen/Crafter;1;3;85051;163;21805;9999.0;NeuVolkswagen Crafter Kasten 35 mittel L2H2 Hochdach NAVI/DVDInserat online seit 31.01.2018 19:289.999 €Angemessener PreisEZ 10/2009, 126.000 km, 120 kW (163 PS)Van / Minibus, Diesel, Schaltgetriebe, HU 03/2018, 4/5 Türen≈ 10,8 l/100km (komb.), ≈ 285 g CO₂/km (komb.)Auto Öner(4)DE-85051 Ingolstadt, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=257025725&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=2&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=ecbd669a-a4aa-311e-c84f-80161e12099f
5a7486dd72dea1249f4859fb;Perusa  1DE-85570 Ottenhofen bei München;-1;8221;8938;0.851;Euro4;4;2009-08-01 00:00:00;2018-02-02 16:42:21.593000;Diesel;;256407526;;;True;70320;2018-02-17 09:31:19.417000;;Mercedes-Benz/Sprinter;1;2;85570;163;19439;10700.0;NeuMercedes-Benz Sprinter 316 CDI AHK PDC Schwenklift TÜV-2020Inserat online seit 02.02.2018 14:1910.700 €Ohne BewertungEZ 08/2009, 70.320 km, 120 kW (163 PS)Van / Minibus, Unfallfrei, Diesel, Schaltgetriebe, HU 01/2020, 4/5 Türen≈ 9,7 l/100km (komb.), ≈ 256 g CO₂/km (komb.)Autohaus Bauer(22)DE-85570 Ottenhofen bei München, HändlerVersicherungGeparktParkenKontakt;https://suchen.mobile.de/fahrzeuge/details.html?id=256407526&ambitAddress=81375%2C+Hadern%2C+M%C3%BCnchen%2C+Bayern&damageUnrepaired=NO_DAMAGE_UNREPAIRED&fuels=DIESEL&fuels=HYBRID_DIESEL&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=116&makeModelVariant2.makeId=20700&makeModelVariant2.modelId=16&makeModelVariant3.makeId=25200&makeModelVariant3.modelId=3&maxMileage=250000&minFirstRegistrationDate=2008-01-01&pageNumber=1&scopeId=C&sortOption.sortBy=creationTime&sortOption.sortOrder=DESCENDING&sset=1517303889&ssid=23943616&userPosition=48.1211%2C11.4861&zipcodeRadius=200&searchId=7d6d3b94-f953-e2c5-56b9-9c14e82e4648
